seq,key,time,price,size,sequence,bid,ask,last,bidSize,askSize,lastSize,quoteTime,tradeTime,level,bidIncr,askIncr,TimeDate,TradeDate,QuoteDate
50016,QQQ,1603324033423,283.08,2,127337,283.08,283.14,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:13 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50017,QQQ,1603324033875,283.1,200,127338,283.06,283.11,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:13 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50018,QQQ,1603324033875,283.1,200,127339,283.06,283.11,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:13 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50019,QQQ,1603324033875,283.1,200,127340,283.06,283.11,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:13 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50020,QQQ,1603324033875,283.1,200,127341,283.06,283.11,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:13 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50021,QQQ,1603324033875,283.1,200,127342,283.06,283.11,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:13 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50022,QQQ,1603324034004,283.11,100,127343,283.06,283.11,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:14 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50023,QQQ,1603324037424,283.1,100,127344,283.1,283.17,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:17 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50024,QQQ,1603324039120,283.01,10,127345,283.02,283.07,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50025,QQQ,1603324039121,283.02,2,127346,283.02,283.07,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50026,QQQ,1603324039131,283,30,127347,283.02,283.07,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50027,QQQ,1603324039131,283,250,127348,283.02,283.07,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50028,QQQ,1603324039132,283,100,127349,283.02,283.07,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50029,QQQ,1603324039132,283,5,127350,283.02,283.07,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50030,QQQ,1603324039132,283,2,127351,283.02,283.07,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50031,QQQ,1603324039132,283,100,127352,283.02,283.07,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50032,QQQ,1603324039149,282.97,2,127353,283.02,283.07,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50033,QQQ,1603324039149,282.96,2,127354,283.02,283.07,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50034,QQQ,1603324040224,283.01,100,127355,282.91,282.98,0,0,0,0,0,0,5,0,0,10/21/2020 7:47:20 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50035,QQQ,1603324044690,283.03,400,127356,282.97,283,0,0,0,0,0,0,5,0,0,10/21/2020 7:47:24 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50036,QQQ,1603324044770,282.96,20,127357,282.97,283,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:24 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50037,QQQ,1603324045992,282.89,5,127358,282.89,282.93,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:25 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50038,QQQ,1603324046003,282.88,95,127359,282.89,282.93,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50039,QQQ,1603324046979,282.88,2,127360,282.87,282.91,0,0,0,0,0,0,3,0,0,10/21/2020 7:47:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50040,QQQ,1603324047080,282.89,300,127361,282.87,282.91,0,0,0,0,0,0,3,0,0,10/21/2020 7:47:27 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50041,QQQ,1603324049324,282.86,600,127362,282.84,282.87,0,0,0,0,0,0,3,0,0,10/21/2020 7:47:29 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50042,QQQ,1603324050746,282.88,30,127363,282.85,282.89,0,0,0,0,0,0,3,0,0,10/21/2020 7:47:30 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50043,QQQ,1603324051054,282.93,300,127364,282.88,282.92,0,0,0,0,0,0,5,0,0,10/21/2020 7:47:31 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50044,QQQ,1603324051699,282.86,600,127365,282.88,282.92,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:31 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50045,QQQ,1603324051737,282.87,400,127366,282.88,282.92,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:31 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50046,QQQ,1603324051737,282.87,600,127367,282.88,282.92,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:31 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50047,QQQ,1603324052357,282.89,100,127368,282.84,282.88,0,0,0,0,0,0,5,0,0,10/21/2020 7:47:32 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50048,QQQ,1603324055083,282.83,14,127369,282.8,282.83,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:35 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50049,QQQ,1603324055228,282.82,200,127370,282.8,282.83,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:35 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50050,QQQ,1603324055228,282.82,200,127371,282.8,282.83,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:35 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50051,QQQ,1603324055234,282.82,400,127372,282.8,282.83,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:35 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50052,QQQ,1603324057863,282.9,50,127373,282.8,282.82,0,0,0,0,0,0,5,0,0,10/21/2020 7:47:37 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50053,QQQ,1603324059247,282.97,5,127374,282.93,282.97,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:39 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50054,QQQ,1603324061025,283.01,600,127375,282.93,282.97,0,0,0,0,0,0,5,0,0,10/21/2020 7:47:41 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50055,QQQ,1603324072693,283.11,40,127376,283.09,283.13,0,0,0,0,0,0,3,0,0,10/21/2020 7:47:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50056,QQQ,1603324074627,283.14,8,127377,283.11,283.15,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:54 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50057,QQQ,1603324078856,283.25,30,127378,283.21,283.24,0,0,0,0,0,0,5,0,0,10/21/2020 7:47:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50058,QQQ,1603324088712,283.22,400,127379,283.2,283.22,0,0,0,0,0,0,4,0,0,10/21/2020 7:48:08 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50059,QQQ,1603324089026,283.17,150,127380,283.2,283.22,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:09 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50060,QQQ,1603324104509,283.16,20,127381,283.15,283.2,0,0,0,0,0,0,3,0,0,10/21/2020 7:48:24 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50061,QQQ,1603324105759,283.17,5,127382,283.16,283.2,0,0,0,0,0,0,3,0,0,10/21/2020 7:48:25 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50062,QQQ,1603324106468,283.1,600,127383,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50063,QQQ,1603324106470,283.1,400,127384,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50064,QQQ,1603324106481,282.96,100,127385,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50065,QQQ,1603324106481,282.99,25,127386,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50066,QQQ,1603324106483,282.95,7,127387,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50067,QQQ,1603324106492,283,200,127388,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50068,QQQ,1603324106492,283,10,127389,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50069,QQQ,1603324106492,283,10,127390,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50070,QQQ,1603324106600,282.98,7,127391,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50071,QQQ,1603324106601,282.98,7,127392,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50072,QQQ,1603324106898,282.95,7,127393,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50073,QQQ,1603324106898,282.95,6,127394,283.12,283.16,0,0,0,0,0,0,1,0,0,10/21/2020 7:48:26 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50074,QQQ,1603324107629,282.96,1,127395,282.95,282.99,0,0,0,0,0,0,2,0,0,10/21/2020 7:48:27 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50075,QQQ,1603324109930,283.02,1,127396,282.95,283.02,0,0,0,0,0,0,4,0,0,10/21/2020 7:48:29 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50076,QQQ,1603324117017,283.08,11,127397,283.04,283.1,0,0,0,0,0,0,3,0,0,10/21/2020 7:48:37 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50077,QQQ,1603324117542,283.07,40,127398,283.04,283.1,0,0,0,0,0,0,3,0,0,10/21/2020 7:48:37 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50078,QQQ,1603324120220,283.06,600,127399,283.02,283.1,0,0,0,0,0,0,3,0,0,10/21/2020 7:48:40 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50079,QQQ,1603324122727,283.13,200,127400,283.13,283.17,0,0,0,0,0,0,2,0,0,10/21/2020 7:48:42 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50080,QQQ,1603324123269,283.13,200,127401,283.13,283.17,0,0,0,0,0,0,2,0,0,10/21/2020 7:48:43 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50081,QQQ,1603324123269,283.13,200,127402,283.13,283.17,0,0,0,0,0,0,2,0,0,10/21/2020 7:48:43 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50082,QQQ,1603324123913,283.13,400,127403,283.13,283.14,0,0,0,0,0,0,2,0,0,10/21/2020 7:48:43 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50083,QQQ,1603324128367,283.19,30,127404,283.12,283.17,0,0,0,0,0,0,5,0,0,10/21/2020 7:48:48 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50084,QQQ,1603324131857,283.22,100,127405,283.21,283.25,0,0,0,0,0,0,3,0,0,10/21/2020 7:48:51 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50085,QQQ,1603324139831,283.22,600,127406,283.17,283.22,0,0,0,0,0,0,4,0,0,10/21/2020 7:48:59 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50086,QQQ,1603324139831,283.22,600,127407,283.17,283.22,0,0,0,0,0,0,4,0,0,10/21/2020 7:48:59 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50087,QQQ,1603324139831,283.22,600,127408,283.17,283.22,0,0,0,0,0,0,4,0,0,10/21/2020 7:48:59 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50088,QQQ,1603324139831,283.22,600,127409,283.17,283.22,0,0,0,0,0,0,4,0,0,10/21/2020 7:48:59 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50089,QQQ,1603324139841,283.22,30,127410,283.17,283.22,0,0,0,0,0,0,4,0,0,10/21/2020 7:48:59 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50090,QQQ,1603324140910,283.24,10,127411,283.22,283.25,0,0,0,0,0,0,3,0,0,10/21/2020 7:49:00 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50091,QQQ,1603324141248,283.25,200,127412,283.22,283.25,0,0,0,0,0,0,4,0,0,10/21/2020 7:49:01 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50092,QQQ,1603324141248,283.27,600,127413,283.22,283.25,0,0,0,0,0,0,5,0,0,10/21/2020 7:49:01 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50093,QQQ,1603324141249,283.27,200,127414,283.22,283.25,0,0,0,0,0,0,5,0,0,10/21/2020 7:49:01 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6121,QQQ,1603324221055,283.33,600,127437,283.33,283.37,0,0,0,0,0,0,2,0,0,10/21/2020 7:50:21 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6122,QQQ,1603324221056,283.33,600,127438,283.33,283.37,0,0,0,0,0,0,2,0,0,10/21/2020 7:50:21 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6123,QQQ,1603324221056,283.33,600,127439,283.33,283.37,0,0,0,0,0,0,2,0,0,10/21/2020 7:50:21 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6124,QQQ,1603324221056,283.33,600,127440,283.33,283.37,0,0,0,0,0,0,2,0,0,10/21/2020 7:50:21 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6125,QQQ,1603324221057,283.32,200,127441,283.33,283.37,0,0,0,0,0,0,1,0,0,10/21/2020 7:50:21 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6126,QQQ,1603324227174,283.35,50,127442,283.31,283.36,0,0,0,0,0,0,4,0,0,10/21/2020 7:50:27 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6127,QQQ,1603324233735,283.35,25,127443,283.31,283.36,0,0,0,0,0,0,4,0,0,10/21/2020 7:50:33 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6128,QQQ,1603324237066,283.36,100,127444,283.31,283.36,0,0,0,0,0,0,4,0,0,10/21/2020 7:50:37 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6129,QQQ,1603324249278,283.44,100,127445,283.44,283.5,0,0,0,0,0,0,2,0,0,10/21/2020 7:50:49 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6130,QQQ,1603324253001,283.51,11,127446,283.5,283.56,0,0,0,0,0,0,3,0,0,10/21/2020 7:50:53 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6131,QQQ,1603324254938,283.57,25,127447,283.53,283.61,0,0,0,0,0,0,3,0,0,10/21/2020 7:50:54 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6132,QQQ,1603324257259,283.52,50,127448,283.46,283.52,0,0,0,0,0,0,4,0,0,10/21/2020 7:50:57 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6133,QQQ,1603324258076,283.47,600,127449,283.46,283.52,0,0,0,0,0,0,3,0,0,10/21/2020 7:50:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6134,QQQ,1603324258076,283.5,500,127450,283.46,283.52,0,0,0,0,0,0,3,0,0,10/21/2020 7:50:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6135,QQQ,1603324258076,283.47,600,127451,283.46,283.52,0,0,0,0,0,0,3,0,0,10/21/2020 7:50:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6136,QQQ,1603324259484,283.42,25,127452,283.36,283.42,0,0,0,0,0,0,4,0,0,10/21/2020 7:50:59 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6137,QQQ,1603324263565,283.4,100,127453,283.36,283.41,0,0,0,0,0,0,3,0,0,10/21/2020 7:51:03 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6138,QQQ,1603324264250,283.4,400,127454,283.36,283.41,0,0,0,0,0,0,3,0,0,10/21/2020 7:51:04 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6139,QQQ,1603324265702,283.32,14,127455,283.33,283.37,0,0,0,0,0,0,1,0,0,10/21/2020 7:51:05 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6140,QQQ,1603324265702,283.32,14,127456,283.33,283.37,0,0,0,0,0,0,1,0,0,10/21/2020 7:51:05 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6141,QQQ,1603324265749,283.33,50,127457,283.33,283.37,0,0,0,0,0,0,2,0,0,10/21/2020 7:51:05 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6142,QQQ,1603324297189,283.36,800,127458,283.35,283.36,0,0,0,0,0,0,4,0,0,10/21/2020 7:51:37 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6143,QQQ,1603324297189,283.36,200,127459,283.35,283.36,0,0,0,0,0,0,4,0,0,10/21/2020 7:51:37 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6144,QQQ,1603324298789,283.36,200,127460,283.37,283.41,0,0,0,0,0,0,1,0,0,10/21/2020 7:51:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6145,QQQ,1603324311933,283.43,100,127461,283.39,283.43,0,0,0,0,0,0,4,0,0,10/21/2020 7:51:51 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6146,QQQ,1603324317515,283.41,20,127462,283.37,283.43,0,0,0,0,0,0,3,0,0,10/21/2020 7:51:57 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6147,QQQ,1603324318364,283.49,25,127463,283.41,283.49,0,0,0,0,0,0,4,0,0,10/21/2020 7:51:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6148,QQQ,1603324327383,283.5,5,127464,283.49,283.54,0,0,0,0,0,0,3,0,0,10/21/2020 7:52:07 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6149,QQQ,1603324327384,283.54,95,127465,283.49,283.54,0,0,0,0,0,0,4,0,0,10/21/2020 7:52:07 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6150,QQQ,1603324332650,283.51,1,127466,283.51,283.56,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:12 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6151,QQQ,1603324333889,283.5,250,127467,283.5,283.53,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:13 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6152,QQQ,1603324341729,283.59,55,127468,283.54,283.59,0,0,0,0,0,0,4,0,0,10/21/2020 7:52:21 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6153,QQQ,1603324347255,283.52,200,127469,283.53,283.59,0,0,0,0,0,0,1,0,0,10/21/2020 7:52:27 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6154,QQQ,1603324347255,283.52,1,127470,283.53,283.59,0,0,0,0,0,0,1,0,0,10/21/2020 7:52:27 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6155,QQQ,1603324347448,283.5,1,127471,283.52,283.57,0,0,0,0,0,0,1,0,0,10/21/2020 7:52:27 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6156,QQQ,1603324349455,283.47,200,127472,283.49,283.52,0,0,0,0,0,0,1,0,0,10/21/2020 7:52:29 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6157,QQQ,1603324359086,283.5,10,127473,283.45,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:52:39 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6158,QQQ,1603324361117,283.47,25,127474,283.47,283.52,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:41 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6159,QQQ,1603324363958,283.5,26,127475,283.47,283.53,0,0,0,0,0,0,3,0,0,10/21/2020 7:52:43 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6160,QQQ,1603324363958,283.47,200,127476,283.47,283.53,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:43 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6161,QQQ,1603324363958,283.47,175,127477,283.47,283.53,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:43 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6162,QQQ,1603324363959,283.47,200,127478,283.47,283.53,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:43 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6163,QQQ,1603324363969,283.47,66,127479,283.47,283.53,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:43 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6164,QQQ,1603324368391,283.45,1,127480,283.41,283.45,0,0,0,0,0,0,4,0,0,10/21/2020 7:52:48 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6165,QQQ,1603324369630,283.45,1,127481,283.41,283.45,0,0,0,0,0,0,4,0,0,10/21/2020 7:52:49 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6166,QQQ,1603324370819,283.45,55,127482,283.41,283.45,0,0,0,0,0,0,4,0,0,10/21/2020 7:52:50 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6167,QQQ,1603324375097,283.43,10,127483,283.4,283.45,0,0,0,0,0,0,3,0,0,10/21/2020 7:52:55 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6168,QQQ,1603324375097,283.4,200,127484,283.4,283.45,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:55 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6169,QQQ,1603324375097,283.4,200,127485,283.4,283.45,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:55 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6170,QQQ,1603324375097,283.4,200,127486,283.4,283.45,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:55 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6171,QQQ,1603324375098,283.4,57,127487,283.4,283.45,0,0,0,0,0,0,2,0,0,10/21/2020 7:52:55 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6172,QQQ,1603324381720,283.45,299,127488,283.41,283.45,0,0,0,0,0,0,4,0,0,10/21/2020 7:53:01 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6173,QQQ,1603324386938,283.5,40,127489,283.49,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:53:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6174,QQQ,1603324390494,283.5,60,127490,283.5,283.56,0,0,0,0,0,0,2,0,0,10/21/2020 7:53:10 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6175,QQQ,1603324393550,283.49,20,127491,283.49,283.56,0,0,0,0,0,0,2,0,0,10/21/2020 7:53:13 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6176,QQQ,1603324401480,283.54,46,127492,283.53,283.59,0,0,0,0,0,0,3,0,0,10/21/2020 7:53:21 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6177,QQQ,1603324401661,283.54,20,127493,283.53,283.59,0,0,0,0,0,0,3,0,0,10/21/2020 7:53:21 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6178,QQQ,1603324403384,283.57,200,127494,283.53,283.59,0,0,0,0,0,0,3,0,0,10/21/2020 7:53:23 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6179,QQQ,1603324403384,283.57,200,127495,283.53,283.59,0,0,0,0,0,0,3,0,0,10/21/2020 7:53:23 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6180,QQQ,1603324403386,283.56,200,127496,283.53,283.59,0,0,0,0,0,0,3,0,0,10/21/2020 7:53:23 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6181,QQQ,1603324403386,283.56,200,127497,283.53,283.59,0,0,0,0,0,0,3,0,0,10/21/2020 7:53:23 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6182,QQQ,1603324403386,283.56,200,127498,283.53,283.59,0,0,0,0,0,0,3,0,0,10/21/2020 7:53:23 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6183,QQQ,1603324403386,283.56,10,127499,283.53,283.59,0,0,0,0,0,0,3,0,0,10/21/2020 7:53:23 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6184,QQQ,1603324403386,283.56,200,127500,283.53,283.59,0,0,0,0,0,0,3,0,0,10/21/2020 7:53:23 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
6185,QQQ,1603324403387,283.551,225,127501,283.53,283.59,0,0,0,0,0,0,3,0,0,10/21/2020 7:53:23 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
