seq,key,time,price,size,sequence,bid,ask,last,bidSize,askSize,lastSize,quoteTime,tradeTime,level,bidIncr,askIncr
216612,SPY,1601061969901,329.31,500,219237,329.25,329.26,329.255,1300,200,100,1601061969244,1601061968780,5,0,0
216613,SPY,1601061969901,329.31,300,219238,329.25,329.26,329.255,1300,200,100,1601061969244,1601061968780,5,0,0
216614,SPY,1601061969901,329.31,500,219239,329.25,329.26,329.255,1300,200,100,1601061969244,1601061968780,5,0,0
216615,SPY,1601061969901,329.31,200,219240,329.25,329.26,329.255,1300,200,100,1601061969244,1601061968780,5,0,0
216616,SPY,1601061969901,329.315,100,219241,329.25,329.26,329.255,1300,200,100,1601061969244,1601061968780,5,0,0
216617,SPY,1601061970258,329.32,100,219242,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,2,0,0.06997681
216618,SPY,1601061970373,329.3213,699,219243,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,2,0,0
216619,SPY,1601061970558,329.33,100,219244,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,4,0,0
216620,SPY,1601061970859,329.32,100,219245,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,2,0,0
216621,SPY,1601061970859,329.32,100,219246,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,2,0,0
216622,SPY,1601061970859,329.32,100,219247,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,2,0,0
216623,SPY,1601061970859,329.32,100,219248,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,2,0,0
216624,SPY,1601061970859,329.32,100,219249,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,2,0,0
216625,SPY,1601061970859,329.32,100,219250,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,2,0,0
216626,SPY,1601061970859,329.32,100,219251,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,2,0,0
216627,SPY,1601061970860,329.31,100,219252,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,1,0,0
216628,SPY,1601061970860,329.31,102,219253,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,1,0,0
216629,SPY,1601061970862,329.32,100,219254,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,2,0,0
216630,SPY,1601061970872,329.31,200,219255,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,1,0,0
216631,SPY,1601061970883,329.31,100,219256,329.32,329.33,329.3213,1100,1000,600,1601061970431,1601061970373,1,0,0
216632,SPY,1601061971069,329.31,100,219257,329.31,329.32,329.31,800,500,100,1601061971646,1601061971602,2,0.010009766,0
216633,SPY,1601061971602,329.31,100,219258,329.31,329.32,329.31,800,500,100,1601061971646,1601061971602,2,0,0
216634,SPY,1601061971748,329.319,500,219259,329.31,329.32,329.31,800,500,100,1601061971646,1601061971602,2,0,0
216635,SPY,1601061972004,329.32,300,219260,329.31,329.32,329.31,800,500,100,1601061971646,1601061971602,4,0,0
216636,SPY,1601061972004,329.32,300,219261,329.31,329.32,329.31,800,500,100,1601061971646,1601061971602,4,0,0
216637,SPY,1601061972004,329.32,300,219262,329.31,329.32,329.31,800,500,100,1601061971646,1601061971602,4,0,0
216638,SPY,1601061972330,329.325,100,219263,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0.009979248
216639,SPY,1601061972342,329.32,100,219264,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0
216640,SPY,1601061972343,329.32,100,219265,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0
216641,SPY,1601061972354,329.32,100,219266,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0
216642,SPY,1601061972355,329.32,100,219267,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0
216643,SPY,1601061972358,329.32,100,219268,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0
216644,SPY,1601061972362,329.32,100,219269,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0
216645,SPY,1601061972365,329.32,100,219270,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0
216646,SPY,1601061972366,329.32,100,219271,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0
216647,SPY,1601061972376,329.32,100,219272,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0
216648,SPY,1601061972403,329.32,100,219273,329.32,329.33,329.32,10000,1000,100,1601061972254,1601061972403,2,0,0
216649,SPY,1601061975177,329.3219,200,219274,329.32,329.33,329.32,11200,1000,100,1601061974350,1601061972403,2,0,0
216650,SPY,1601061976148,329.33,200,219275,0,0,0,0,0,0,0,0,0,329.32,0
216651,SPY,1601061976149,329.33,100,219276,0,0,0,0,0,0,0,0,0,0,0
216652,SPY,1601061976149,329.33,200,219277,0,0,0,0,0,0,0,0,0,0,0
216653,SPY,1601061976151,329.33,949,219278,0,0,0,0,0,0,0,0,0,0,0
216654,SPY,1601061976151,329.33,149,219279,0,0,0,0,0,0,0,0,0,0,0
216655,SPY,1601061976293,329.335,300,219280,0,0,0,0,0,0,0,0,0,0,0
216656,SPY,1601061976293,329.335,100,219281,0,0,0,0,0,0,0,0,0,0,0
216657,SPY,1601061976294,329.335,100,219282,0,0,0,0,0,0,0,0,0,0,0
216658,SPY,1601061976297,329.335,100,219283,0,0,0,0,0,0,0,0,0,0,0
216659,SPY,1601061976297,329.335,500,219284,0,0,0,0,0,0,0,0,0,0,0
216660,SPY,1601061976298,329.335,300,219285,0,0,0,0,0,0,0,0,0,0,0
216661,SPY,1601061976298,329.335,200,219286,0,0,0,0,0,0,0,0,0,0,0
216662,SPY,1601061976300,329.335,200,219287,0,0,0,0,0,0,0,0,0,0,0
216663,SPY,1601061976385,329.34,100,219288,0,0,0,0,0,0,0,0,0,0,0
216664,SPY,1601061976385,329.34,100,219289,0,0,0,0,0,0,0,0,0,0,0
216665,SPY,1601061976385,329.34,100,219290,0,0,0,0,0,0,0,0,0,0,0
216666,SPY,1601061976385,329.34,100,219291,0,0,0,0,0,0,0,0,0,0,0
216667,SPY,1601061976385,329.34,100,219292,0,0,0,0,0,0,0,0,0,0,0
216668,SPY,1601061976385,329.34,100,219293,0,0,0,0,0,0,0,0,0,0,0
216669,SPY,1601061976385,329.34,100,219294,0,0,0,0,0,0,0,0,0,0,0
216670,SPY,1601061976450,329.345,300,219295,0,0,0,0,0,0,0,0,0,0,0
216671,SPY,1601061976682,329.345,100,219296,0,0,0,0,0,0,0,0,0,0,0
216672,SPY,1601061976682,329.345,100,219297,0,0,0,0,0,0,0,0,0,0,0
216673,SPY,1601061976682,329.345,100,219298,0,0,0,0,0,0,0,0,0,0,0
216674,SPY,1601061976682,329.345,300,219299,0,0,0,0,0,0,0,0,0,0,0
216675,SPY,1601061976684,329.345,100,219300,0,0,0,0,0,0,0,0,0,0,0
216676,SPY,1601061976690,329.345,100,219301,0,0,0,0,0,0,0,0,0,0,0
216677,SPY,1601061976764,329.35,100,219302,0,0,0,0,0,0,0,0,0,0,0
216678,SPY,1601061976764,329.35,100,219303,0,0,0,0,0,0,0,0,0,0,0
216679,SPY,1601061976764,329.35,100,219304,0,0,0,0,0,0,0,0,0,0,0
216680,SPY,1601061976764,329.35,300,219305,0,0,0,0,0,0,0,0,0,0,0
216681,SPY,1601061976764,329.35,300,219306,0,0,0,0,0,0,0,0,0,0,0
216682,SPY,1601061976764,329.35,300,219307,0,0,0,0,0,0,0,0,0,0,0
216683,SPY,1601061976764,329.35,100,219308,0,0,0,0,0,0,0,0,0,0,0
216684,SPY,1601061976888,329.3664,1000,219309,0,0,0,0,0,0,0,0,0,0,0
216685,SPY,1601061977000,329.37,100,219310,0,0,0,0,0,0,0,0,0,0,0
216686,SPY,1601061977000,329.37,100,219311,0,0,0,0,0,0,0,0,0,0,0
216687,SPY,1601061977001,329.37,100,219312,0,0,0,0,0,0,0,0,0,0,0
216688,SPY,1601061977027,329.37,100,219313,0,0,0,0,0,0,0,0,0,0,0
216689,SPY,1601061977167,329.37,100,219314,0,0,0,0,0,0,0,0,0,0,0
216690,SPY,1601061977211,329.36,100,219315,0,0,0,0,0,0,0,0,0,0,0
216691,SPY,1601061977211,329.36,100,219316,0,0,0,0,0,0,0,0,0,0,0
216692,SPY,1601061977212,329.36,200,219317,0,0,0,0,0,0,0,0,0,0,0
216693,SPY,1601061977212,329.36,222,219318,0,0,0,0,0,0,0,0,0,0,0
216694,SPY,1601061977212,329.36,100,219319,0,0,0,0,0,0,0,0,0,0,0
216695,SPY,1601061977212,329.36,100,219320,0,0,0,0,0,0,0,0,0,0,0
216696,SPY,1601061977212,329.36,100,219321,0,0,0,0,0,0,0,0,0,0,0
216697,SPY,1601061977220,329.36,100,219322,0,0,0,0,0,0,0,0,0,0,0
216698,SPY,1601061977220,329.36,100,219323,0,0,0,0,0,0,0,0,0,0,0
216699,SPY,1601061977348,329.36,100,219324,0,0,0,0,0,0,0,0,0,0,0
216700,SPY,1601061977348,329.36,100,219325,0,0,0,0,0,0,0,0,0,0,0
216701,SPY,1601061977348,329.36,100,219326,0,0,0,0,0,0,0,0,0,0,0
216702,SPY,1601061977420,329.36,100,219327,0,0,0,0,0,0,0,0,0,0,0
216703,SPY,1601061977823,329.3677,152,219328,0,0,0,0,0,0,0,0,0,0,0
216704,SPY,1601061977850,329.36,500,219329,0,0,0,0,0,0,0,0,0,0,0
216705,SPY,1601061977850,329.36,200,219330,0,0,0,0,0,0,0,0,0,0,0
216706,SPY,1601061977850,329.36,300,219331,0,0,0,0,0,0,0,0,0,0,0
216707,SPY,1601061977850,329.36,100,219332,0,0,0,0,0,0,0,0,0,0,0
216708,SPY,1601061977992,329.36,100,219333,0,0,0,0,0,0,0,0,0,0,0
216709,SPY,1601061977992,329.36,100,219334,0,0,0,0,0,0,0,0,0,0,0
216710,SPY,1601061977992,329.36,100,219335,0,0,0,0,0,0,0,0,0,0,0
216711,SPY,1601061977992,329.36,100,219336,0,0,0,0,0,0,0,0,0,0,0
216712,SPY,1601061977992,329.36,100,219337,0,0,0,0,0,0,0,0,0,0,0
216713,SPY,1601061977992,329.36,300,219338,0,0,0,0,0,0,0,0,0,0,0
216714,SPY,1601061977992,329.36,800,219339,0,0,0,0,0,0,0,0,0,0,0
216715,SPY,1601061977992,329.36,300,219340,0,0,0,0,0,0,0,0,0,0,0
216716,SPY,1601061977992,329.36,300,219341,0,0,0,0,0,0,0,0,0,0,0
216717,SPY,1601061977992,329.36,146,219342,0,0,0,0,0,0,0,0,0,0,0
216718,SPY,1601061977993,329.36,200,219343,0,0,0,0,0,0,0,0,0,0,0
216719,SPY,1601061977993,329.36,100,219344,0,0,0,0,0,0,0,0,0,0,0
216720,SPY,1601061977993,329.36,100,219345,0,0,0,0,0,0,0,0,0,0,0
216721,SPY,1601061977993,329.36,100,219346,0,0,0,0,0,0,0,0,0,0,0
216722,SPY,1601061977993,329.36,100,219347,0,0,0,0,0,0,0,0,0,0,0
216723,SPY,1601061977993,329.36,100,219348,0,0,0,0,0,0,0,0,0,0,0
216724,SPY,1601061977994,329.36,100,219349,0,0,0,0,0,0,0,0,0,0,0
216725,SPY,1601061977994,329.3625,400,219350,0,0,0,0,0,0,0,0,0,0,0
216726,SPY,1601061977994,329.36,100,219351,0,0,0,0,0,0,0,0,0,0,0
216727,SPY,1601061977994,329.36,100,219352,0,0,0,0,0,0,0,0,0,0,0
216728,SPY,1601061977995,329.36,100,219353,0,0,0,0,0,0,0,0,0,0,0
216729,SPY,1601061977995,329.36,100,219354,0,0,0,0,0,0,0,0,0,0,0
216730,SPY,1601061977995,329.36,100,219355,0,0,0,0,0,0,0,0,0,0,0
216731,SPY,1601061977997,329.36,200,219356,0,0,0,0,0,0,0,0,0,0,0
216732,SPY,1601061977997,329.36,100,219357,0,0,0,0,0,0,0,0,0,0,0
216733,SPY,1601061977999,329.36,100,219358,0,0,0,0,0,0,0,0,0,0,0
216734,SPY,1601061977999,329.36,100,219359,0,0,0,0,0,0,0,0,0,0,0
216735,SPY,1601061977999,329.36,800,219360,0,0,0,0,0,0,0,0,0,0,0
216736,SPY,1601061977999,329.36,100,219361,0,0,0,0,0,0,0,0,0,0,0
216737,SPY,1601061977999,329.36,100,219362,0,0,0,0,0,0,0,0,0,0,0
216738,SPY,1601061977999,329.36,100,219363,0,0,0,0,0,0,0,0,0,0,0
216739,SPY,1601061977999,329.36,100,219364,0,0,0,0,0,0,0,0,0,0,0
216740,SPY,1601061977999,329.36,700,219365,0,0,0,0,0,0,0,0,0,0,0
216741,SPY,1601061977999,329.36,100,219366,0,0,0,0,0,0,0,0,0,0,0
216742,SPY,1601061977999,329.35,100,219367,0,0,0,0,0,0,0,0,0,0,0
216743,SPY,1601061978000,329.35,100,219368,0,0,0,0,0,0,0,0,0,0,0
216744,SPY,1601061978000,329.36,100,219369,0,0,0,0,0,0,0,0,0,0,0
216745,SPY,1601061978000,329.36,2770,219370,0,0,0,0,0,0,0,0,0,0,0
216746,SPY,1601061978000,329.36,200,219371,0,0,0,0,0,0,0,0,0,0,0
216747,SPY,1601061978006,329.35,100,219372,0,0,0,0,0,0,0,0,0,0,0
216748,SPY,1601061978006,329.35,100,219373,0,0,0,0,0,0,0,0,0,0,0
216749,SPY,1601061978006,329.35,100,219374,0,0,0,0,0,0,0,0,0,0,0
216750,SPY,1601061978006,329.35,100,219375,0,0,0,0,0,0,0,0,0,0,0
216751,SPY,1601061978006,329.35,100,219376,0,0,0,0,0,0,0,0,0,0,0
216752,SPY,1601061978006,329.35,100,219377,0,0,0,0,0,0,0,0,0,0,0
216753,SPY,1601061978006,329.35,100,219378,0,0,0,0,0,0,0,0,0,0,0
216754,SPY,1601061978016,329.36,100,219379,0,0,0,0,0,0,0,0,0,0,0
216755,SPY,1601061978023,329.36,100,219380,0,0,0,0,0,0,0,0,0,0,0
216756,SPY,1601061978042,329.36,100,219381,0,0,0,0,0,0,0,0,0,0,0
216757,SPY,1601061978042,329.36,100,219382,0,0,0,0,0,0,0,0,0,0,0
216758,SPY,1601061978042,329.36,100,219383,0,0,0,0,0,0,0,0,0,0,0
216759,SPY,1601061978107,329.36,100,219384,0,0,0,0,0,0,0,0,0,0,0
216760,SPY,1601061978107,329.36,100,219385,0,0,0,0,0,0,0,0,0,0,0
216761,SPY,1601061978108,329.36,100,219386,0,0,0,0,0,0,0,0,0,0,0
216762,SPY,1601061978495,329.36,100,219387,0,0,0,0,0,0,0,0,0,0,0
216763,SPY,1601061978496,329.36,100,219388,0,0,0,0,0,0,0,0,0,0,0
216764,SPY,1601061978499,329.36,100,219389,0,0,0,0,0,0,0,0,0,0,0
216765,SPY,1601061979016,329.36,100,219390,0,0,0,0,0,0,0,0,0,0,0
216766,SPY,1601061979135,329.36,100,219391,0,0,0,0,0,0,0,0,0,0,0
216767,SPY,1601061979135,329.36,100,219392,0,0,0,0,0,0,0,0,0,0,0
216768,SPY,1601061979142,329.36,100,219393,0,0,0,0,0,0,0,0,0,0,0
216769,SPY,1601061979153,329.36,100,219394,0,0,0,0,0,0,0,0,0,0,0
216770,SPY,1601061979383,329.36,100,219395,0,0,0,0,0,0,0,0,0,0,0
216771,SPY,1601061979584,329.37,300,219396,0,0,0,0,0,0,0,0,0,0,0
216772,SPY,1601061980207,329.36,100,219397,0,0,0,0,0,0,0,0,0,0,0
216773,SPY,1601061980259,329.365,100,219398,0,0,0,0,0,0,0,0,0,0,0
216774,SPY,1601061980259,329.36,100,219399,0,0,0,0,0,0,0,0,0,0,0
216775,SPY,1601061980260,329.36,100,219400,0,0,0,0,0,0,0,0,0,0,0
216776,SPY,1601061980263,329.36,500,219401,0,0,0,0,0,0,0,0,0,0,0
216777,SPY,1601061980313,329.36,400,219402,0,0,0,0,0,0,0,0,0,0,0
216778,SPY,1601061980402,329.365,100,219403,0,0,0,0,0,0,0,0,0,0,0
216779,SPY,1601061980404,329.365,100,219404,0,0,0,0,0,0,0,0,0,0,0
216780,SPY,1601061980409,329.365,100,219405,0,0,0,0,0,0,0,0,0,0,0
216781,SPY,1601061980410,329.365,100,219406,0,0,0,0,0,0,0,0,0,0,0
216782,SPY,1601061980411,329.365,100,219407,0,0,0,0,0,0,0,0,0,0,0
216783,SPY,1601061980417,329.365,100,219408,0,0,0,0,0,0,0,0,0,0,0
216784,SPY,1601061980449,329.36,100,219409,0,0,0,0,0,0,0,0,0,0,0
216785,SPY,1601061980450,329.36,100,219410,0,0,0,0,0,0,0,0,0,0,0
216786,SPY,1601061980450,329.36,100,219411,0,0,0,0,0,0,0,0,0,0,0
216787,SPY,1601061980452,329.36,100,219412,0,0,0,0,0,0,0,0,0,0,0
216788,SPY,1601061981597,329.36,100,219413,0,0,0,0,0,0,0,0,0,0,0
216789,SPY,1601061981628,329.352,100,219414,0,0,0,0,0,0,0,0,0,0,0
216790,SPY,1601061981708,329.36,100,219415,0,0,0,0,0,0,0,0,0,0,0
216791,SPY,1601061981826,329.365,200,219416,0,0,0,0,0,0,0,0,0,0,0
216792,SPY,1601061982373,329.37,300,219417,0,0,0,0,0,0,0,0,0,0,0
216793,SPY,1601061982373,329.37,300,219418,0,0,0,0,0,0,0,0,0,0,0
216794,SPY,1601061982790,329.37,100,219419,0,0,0,0,0,0,0,0,0,0,0
216795,SPY,1601061982790,329.37,100,219420,0,0,0,0,0,0,0,0,0,0,0
216796,SPY,1601061982791,329.37,100,219421,0,0,0,0,0,0,0,0,0,0,0
216797,SPY,1601061982791,329.37,100,219422,0,0,0,0,0,0,0,0,0,0,0
216798,SPY,1601061982791,329.37,108,219423,0,0,0,0,0,0,0,0,0,0,0
216799,SPY,1601061982791,329.37,100,219424,0,0,0,0,0,0,0,0,0,0,0
216800,SPY,1601061982791,329.37,100,219425,0,0,0,0,0,0,0,0,0,0,0
216801,SPY,1601061982791,329.37,208,219426,0,0,0,0,0,0,0,0,0,0,0
216802,SPY,1601061982791,329.37,100,219427,0,0,0,0,0,0,0,0,0,0,0
216803,SPY,1601061982800,329.38,100,219428,0,0,0,0,0,0,0,0,0,0,0
216804,SPY,1601061982801,329.38,100,219429,0,0,0,0,0,0,0,0,0,0,0
216805,SPY,1601061982882,329.39,100,219430,0,0,0,0,0,0,0,0,0,0,0
216806,SPY,1601061983046,329.4,400,219431,0,0,0,0,0,0,0,0,0,0,0
216807,SPY,1601061983073,329.405,150,219432,0,0,0,0,0,0,0,0,0,0,0
216808,SPY,1601061983700,329.41,100,219433,0,0,0,0,0,0,0,0,0,0,0
216809,SPY,1601061983999,329.41,100,219434,0,0,0,0,0,0,0,0,0,0,0
216810,SPY,1601061983999,329.41,100,219435,0,0,0,0,0,0,0,0,0,0,0
216811,SPY,1601061983999,329.41,100,219436,0,0,0,0,0,0,0,0,0,0,0
216812,SPY,1601061983999,329.41,100,219437,0,0,0,0,0,0,0,0,0,0,0
216813,SPY,1601061983999,329.41,100,219438,0,0,0,0,0,0,0,0,0,0,0
216814,SPY,1601061983999,329.41,299,219439,0,0,0,0,0,0,0,0,0,0,0
216815,SPY,1601061983999,329.41,100,219440,0,0,0,0,0,0,0,0,0,0,0
216816,SPY,1601061984018,329.4,200,219441,0,0,0,0,0,0,0,0,0,0,0
216817,SPY,1601061984018,329.4,200,219442,0,0,0,0,0,0,0,0,0,0,0
216818,SPY,1601061984018,329.4,100,219443,0,0,0,0,0,0,0,0,0,0,0
216819,SPY,1601061984018,329.4,7244,219444,0,0,0,0,0,0,0,0,0,0,0
216820,SPY,1601061984018,329.4,300,219445,0,0,0,0,0,0,0,0,0,0,0
216821,SPY,1601061984018,329.4,1679,219446,0,0,0,0,0,0,0,0,0,0,0
216822,SPY,1601061984018,329.4,500,219447,0,0,0,0,0,0,0,0,0,0,0
216823,SPY,1601061984018,329.4,200,219448,0,0,0,0,0,0,0,0,0,0,0
216824,SPY,1601061984019,329.4,100,219449,0,0,0,0,0,0,0,0,0,0,0
216825,SPY,1601061984157,329.395,200,219450,0,0,0,0,0,0,0,0,0,0,0
216826,SPY,1601061984840,329.39,200,219451,0,0,0,0,0,0,0,0,0,0,0
216827,SPY,1601061984840,329.39,100,219452,0,0,0,0,0,0,0,0,0,0,0
216828,SPY,1601061984840,329.39,200,219453,0,0,0,0,0,0,0,0,0,0,0
216829,SPY,1601061984840,329.39,100,219454,0,0,0,0,0,0,0,0,0,0,0
216830,SPY,1601061984849,329.39,275,219455,0,0,0,0,0,0,0,0,0,0,0
216831,SPY,1601061984886,329.3871,300,219456,0,0,0,0,0,0,0,0,0,0,0
216832,SPY,1601061985134,329.37,300,219457,0,0,0,0,0,0,0,0,0,0,0
216833,SPY,1601061985279,329.375,300,219458,0,0,0,0,0,0,0,0,0,0,0
216834,SPY,1601061985279,329.375,300,219459,0,0,0,0,0,0,0,0,0,0,0
216835,SPY,1601061985279,329.38,300,219460,0,0,0,0,0,0,0,0,0,0,0
216836,SPY,1601061985279,329.375,300,219461,0,0,0,0,0,0,0,0,0,0,0
216837,SPY,1601061985279,329.38,300,219462,0,0,0,0,0,0,0,0,0,0,0
216838,SPY,1601061985279,329.37,100,219463,0,0,0,0,0,0,0,0,0,0,0
216839,SPY,1601061985279,329.38,300,219464,0,0,0,0,0,0,0,0,0,0,0
216840,SPY,1601061985279,329.37,100,219465,0,0,0,0,0,0,0,0,0,0,0
216841,SPY,1601061985997,329.38,100,219466,0,0,0,0,0,0,0,0,0,0,0
216842,SPY,1601061986085,329.38,100,219467,0,0,0,0,0,0,0,0,0,0,0
216843,SPY,1601061986511,329.39,100,219468,0,0,0,0,0,0,0,0,0,0,0
216844,SPY,1601061986686,329.38,100,219469,0,0,0,0,0,0,0,0,0,0,0
216845,SPY,1601061986928,329.385,100,219470,0,0,0,0,0,0,0,0,0,0,0
216846,SPY,1601061986953,329.3801,100,219471,0,0,0,0,0,0,0,0,0,0,0
216847,SPY,1601061986960,329.385,100,219472,0,0,0,0,0,0,0,0,0,0,0
216848,SPY,1601061986971,329.38,100,219473,0,0,0,0,0,0,0,0,0,0,0
216849,SPY,1601061986971,329.38,100,219474,0,0,0,0,0,0,0,0,0,0,0
216850,SPY,1601061986973,329.385,100,219475,0,0,0,0,0,0,0,0,0,0,0
216851,SPY,1601061986974,329.38,100,219476,0,0,0,0,0,0,0,0,0,0,0
216852,SPY,1601061986984,329.37,341,219477,0,0,0,0,0,0,0,0,0,0,0
216853,SPY,1601061987015,329.37,100,219478,0,0,0,0,0,0,0,0,0,0,0
216854,SPY,1601061987015,329.37,500,219479,0,0,0,0,0,0,0,0,0,0,0
216855,SPY,1601061987015,329.37,100,219480,0,0,0,0,0,0,0,0,0,0,0
216856,SPY,1601061987015,329.37,100,219481,0,0,0,0,0,0,0,0,0,0,0
216857,SPY,1601061987015,329.36,100,219482,0,0,0,0,0,0,0,0,0,0,0
216858,SPY,1601061987501,329.365,100,219483,0,0,0,0,0,0,0,0,0,0,0
216859,SPY,1601061988064,329.35,200,219484,0,0,0,0,0,0,0,0,0,0,0
216860,SPY,1601061988064,329.36,100,219485,0,0,0,0,0,0,0,0,0,0,0
216861,SPY,1601061988065,329.34,120,219486,0,0,0,0,0,0,0,0,0,0,0
216862,SPY,1601061988065,329.34,100,219487,0,0,0,0,0,0,0,0,0,0,0
216863,SPY,1601061988065,329.34,120,219488,0,0,0,0,0,0,0,0,0,0,0
216864,SPY,1601061988065,329.36,100,219489,0,0,0,0,0,0,0,0,0,0,0
216865,SPY,1601061988065,329.36,100,219490,0,0,0,0,0,0,0,0,0,0,0
216866,SPY,1601061988065,329.36,100,219491,0,0,0,0,0,0,0,0,0,0,0
216867,SPY,1601061988065,329.36,300,219492,0,0,0,0,0,0,0,0,0,0,0
216868,SPY,1601061988065,329.35,100,219493,0,0,0,0,0,0,0,0,0,0,0
216869,SPY,1601061988065,329.35,100,219494,0,0,0,0,0,0,0,0,0,0,0
216870,SPY,1601061988230,329.335,100,219495,0,0,0,0,0,0,0,0,0,0,0
216871,SPY,1601061989237,329.34,100,219496,0,0,0,0,0,0,0,0,0,0,0
216872,SPY,1601061989410,329.34,100,219497,0,0,0,0,0,0,0,0,0,0,0
216873,SPY,1601061989410,329.34,100,219498,0,0,0,0,0,0,0,0,0,0,0
216874,SPY,1601061989410,329.345,100,219499,0,0,0,0,0,0,0,0,0,0,0
216875,SPY,1601061989410,329.35,100,219500,0,0,0,0,0,0,0,0,0,0,0
216876,SPY,1601061989410,329.35,100,219501,0,0,0,0,0,0,0,0,0,0,0
216877,SPY,1601061989410,329.35,231,219502,0,0,0,0,0,0,0,0,0,0,0
216878,SPY,1601061989526,329.345,120,219503,0,0,0,0,0,0,0,0,0,0,0
216879,SPY,1601061990057,329.34,100,219504,0,0,0,0,0,0,0,0,0,0,0
216880,SPY,1601061990503,329.35,100,219505,0,0,0,0,0,0,0,0,0,0,0
216881,SPY,1601061990503,329.35,100,219506,0,0,0,0,0,0,0,0,0,0,0
216882,SPY,1601061990503,329.35,100,219507,0,0,0,0,0,0,0,0,0,0,0
216883,SPY,1601061990503,329.35,100,219508,0,0,0,0,0,0,0,0,0,0,0
216884,SPY,1601061990617,329.35,100,219509,0,0,0,0,0,0,0,0,0,0,0
216885,SPY,1601061990617,329.35,100,219510,0,0,0,0,0,0,0,0,0,0,0
216886,SPY,1601061992000,329.355,200,219511,0,0,0,0,0,0,0,0,0,0,0
216887,SPY,1601061992004,329.35,100,219512,0,0,0,0,0,0,0,0,0,0,0
216888,SPY,1601061992004,329.35,200,219513,0,0,0,0,0,0,0,0,0,0,0
216889,SPY,1601061992017,329.35,100,219514,0,0,0,0,0,0,0,0,0,0,0
216890,SPY,1601061992597,329.345,100,219515,0,0,0,0,0,0,0,0,0,0,0
216891,SPY,1601061992861,329.35,100,219516,0,0,0,0,0,0,0,0,0,0,0
216892,SPY,1601061992867,329.35,200,219517,0,0,0,0,0,0,0,0,0,0,0
216893,SPY,1601061992867,329.35,100,219518,0,0,0,0,0,0,0,0,0,0,0
216894,SPY,1601061992867,329.35,100,219519,0,0,0,0,0,0,0,0,0,0,0
216895,SPY,1601061992873,329.35,200,219520,0,0,0,0,0,0,0,0,0,0,0
216896,SPY,1601061993119,329.35,400,219521,0,0,0,0,0,0,0,0,0,0,0
216897,SPY,1601061993207,329.35,100,219522,0,0,0,0,0,0,0,0,0,0,0
216898,SPY,1601061993702,329.3515,400,219523,0,0,0,0,0,0,0,0,0,0,0
216899,SPY,1601061993703,329.3511,600,219524,0,0,0,0,0,0,0,0,0,0,0
216900,SPY,1601061993703,329.35,876,219525,0,0,0,0,0,0,0,0,0,0,0
216901,SPY,1601061993751,329.355,100,219526,0,0,0,0,0,0,0,0,0,0,0
216902,SPY,1601061993764,329.35,470,219527,0,0,0,0,0,0,0,0,0,0,0
216903,SPY,1601061993814,329.35,100,219528,0,0,0,0,0,0,0,0,0,0,0
216904,SPY,1601061993814,329.35,200,219529,0,0,0,0,0,0,0,0,0,0,0
216905,SPY,1601061993996,329.36,100,219530,0,0,0,0,0,0,0,0,0,0,0
216906,SPY,1601061994061,329.35,212,219531,0,0,0,0,0,0,0,0,0,0,0
216907,SPY,1601061994358,329.33,100,219532,0,0,0,0,0,0,0,0,0,0,0
216908,SPY,1601061994367,329.32,100,219533,0,0,0,0,0,0,0,0,0,0,0
216909,SPY,1601061995322,329.305,100,219534,0,0,0,0,0,0,0,0,0,0,0
216910,SPY,1601061995323,329.3,100,219535,0,0,0,0,0,0,0,0,0,0,0
216911,SPY,1601061995325,329.305,100,219536,0,0,0,0,0,0,0,0,0,0,0
216912,SPY,1601061995327,329.305,100,219537,0,0,0,0,0,0,0,0,0,0,0
216913,SPY,1601061995329,329.305,100,219538,0,0,0,0,0,0,0,0,0,0,0
